family,zones,zone_size,obligation_pressure,seed,objects,nodes,method,success,cost,expansions,pruned_commitments,frontier_peak,gate_crossings,reason
zone_scaling,6,large,1,7,7,45,scp_no_heuristic,1.0,25.9,188.29756041199954,3.8463114099209044,45.19141449887989,5,success
zone_scaling,6,large,1,7,7,45,deadend_aware_astar,1.0,25.9,244.3495732342714,2.2308606177541246,65.97438477325328,5,success
zone_scaling,6,large,1,8,6,45,greedy_local,0.42256498759404226,10.070347773456296,153.13290436721473,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,8,6,45,relaxed_agenda,0.0701920289879479,1.7372527174517103,351.65461916274666,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,8,6,45,exact_lifted_astar,1.0,24.75,3309.9976217256135,0.0,728.199476779635,5,success
zone_scaling,6,large,1,8,6,45,scp_cut_obligations,1.0,24.75,129.28048413398423,3.8723946116601966,23.270487144117162,5,success
zone_scaling,6,large,1,8,6,45,scp_no_heuristic,1.0,24.75,185.07851478061306,3.8723946116601966,44.41884354734713,5,success
zone_scaling,6,large,1,8,6,45,deadend_aware_astar,1.0,24.75,211.30419606836386,2.2459888747629138,57.05213293845825,5,success
zone_scaling,6,large,1,9,7,46,greedy_local,0.4678686443779963,12.329724442715674,181.2290179848632,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,9,7,46,relaxed_agenda,0.07857165769648118,2.038934517223687,373.5883041994696,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,9,7,46,exact_lifted_astar,1.0,25.95,3724.7498523085137,0.0,819.444967507873,5,success
zone_scaling,6,large,1,9,7,46,scp_cut_obligations,1.0,25.95,135.9706465012641,4.288611875300251,24.474716370227537,5,success
zone_scaling,6,large,1,9,7,46,scp_no_heuristic,1.0,25.95,191.72427496664946,4.288611875300251,46.013825991995866,5,success
zone_scaling,6,large,1,9,7,46,deadend_aware_astar,1.0,25.95,249.21864905841943,2.4873948876741454,67.28903524577325,5,success
zone_scaling,6,large,1,10,7,51,greedy_local,0.46076272172055277,11.211293473823853,186.12728769144604,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,10,7,51,relaxed_agenda,0.06389776872933332,1.674121540708533,400.5200914548912,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,10,7,51,exact_lifted_astar,1.0,26.2,4065.3120255494428,0.0,894.3686456208774,5,success
zone_scaling,6,large,1,10,7,51,scp_cut_obligations,1.0,26.2,147.9801422786333,3.8999057124152205,26.636425610153996,5,success
zone_scaling,6,large,1,10,7,51,scp_no_heuristic,1.0,26.2,186.14286937813785,3.8999057124152205,44.674288650753084,5,success
zone_scaling,6,large,1,10,7,51,deadend_aware_astar,1.0,26.2,263.16250691209666,2.261945313200828,71.05387686626611,5,success
zone_scaling,6,large,1,11,6,45,greedy_local,0.466240386245127,10.626685036556562,160.29377178640235,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,11,6,45,relaxed_agenda,0.07447343721947937,1.8432175711821144,326.0050952603481,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,11,6,45,exact_lifted_astar,1.0,24.75,3233.7064422373264,0.0,711.4154172922118,5,success
zone_scaling,6,large,1,11,6,45,scp_cut_obligations,1.0,24.75,122.75362872904198,4.0418257174334835,22.095653171227553,5,success
zone_scaling,6,large,1,11,6,45,scp_no_heuristic,1.0,24.75,181.01505629476628,4.0418257174334835,43.44361351074391,5,success
zone_scaling,6,large,1,11,6,45,deadend_aware_astar,1.0,24.75,222.17139354790817,2.3442589161114205,59.98627625793521,5,success
zone_scaling,6,large,1,12,7,45,greedy_local,0.4102624545810623,10.625934406804582,183.87474741092709,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,12,7,45,relaxed_agenda,0.07087115503369958,1.835562915372819,331.21703077008993,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,12,7,45,exact_lifted_astar,1.0,25.9,3500.128501969688,0.0,770.0282704333314,5,success
zone_scaling,6,large,1,12,7,45,scp_cut_obligations,1.0,25.9,141.78788623129364,4.486385540787537,25.521819521632853,5,success
zone_scaling,6,large,1,12,7,45,scp_no_heuristic,1.0,25.9,178.17275257726297,4.486385540787537,42.76146061854311,5,success
zone_scaling,6,large,1,12,7,45,deadend_aware_astar,1.0,25.9,219.37931125464473,2.6021036136567712,59.23241403875408,5,success
zone_scaling,6,large,1,13,6,50,greedy_local,0.42843126620236194,9.919981779014456,194.2842784160452,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,13,6,50,relaxed_agenda,0.07490553691170407,1.8726384227926016,403.70662237056405,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,13,6,50,exact_lifted_astar,1.0,25.0,3747.7965616366346,0.0,824.5152435600596,5,success
zone_scaling,6,large,1,13,6,50,scp_cut_obligations,1.0,25.0,149.60927917911445,4.300485725274219,26.9296702522406,5,success
zone_scaling,6,large,1,13,6,50,scp_no_heuristic,1.0,25.0,170.6593272251288,4.300485725274219,40.95823853403091,5,success
zone_scaling,6,large,1,13,6,50,deadend_aware_astar,1.0,25.0,223.94862375222343,2.4942817206590466,60.46612841310033,5,success
zone_scaling,6,large,1,14,7,47,greedy_local,0.4510760595074855,10.816804569998881,182.22184563184962,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,14,7,47,relaxed_agenda,0.06353813399774219,1.651991483941297,358.89495859272085,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,14,7,47,exact_lifted_astar,1.0,26.0,4135.189610138974,0.0,909.7417142305743,5,success
zone_scaling,6,large,1,14,7,47,scp_cut_obligations,1.0,26.0,133.3167395723729,4.317355261305067,23.997013123027124,5,success
zone_scaling,6,large,1,14,7,47,scp_no_heuristic,1.0,26.0,192.81400090352554,4.317355261305067,46.275360216846124,5,success
zone_scaling,6,large,1,14,7,47,deadend_aware_astar,1.0,26.0,246.57363741547238,2.504066051556939,66.57488210217754,5,success
zone_scaling,6,large,1,15,7,47,greedy_local,0.4078536607553222,10.635443538198906,162.26247219595922,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,15,7,47,relaxed_agenda,0.06676692640648116,1.7359400865685102,363.2089192864431,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,15,7,47,exact_lifted_astar,1.0,26.0,3936.765543009505,0.0,866.0884194620911,5,success
zone_scaling,6,large,1,15,7,47,scp_cut_obligations,1.0,26.0,127.65327062110975,4.180004988391211,22.977588711799754,5,success
zone_scaling,6,large,1,15,7,47,scp_no_heuristic,1.0,26.0,179.32222081010843,4.180004988391211,43.03733299442602,5,success
zone_scaling,6,large,1,15,7,47,deadend_aware_astar,1.0,26.0,243.23781733357706,2.4244028932669024,65.67421068006581,5,success
zone_scaling,6,large,1,16,6,50,greedy_local,0.4443320289935866,10.272816396616294,179.61766079540945,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,16,6,50,relaxed_agenda,0.06065988970822847,1.5164972427057117,360.11120907784493,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,16,6,50,exact_lifted_astar,1.0,25.0,3841.6435821522527,0.0,845.1615880734956,5,success
zone_scaling,6,large,1,16,6,50,scp_cut_obligations,1.0,25.0,127.15758514786465,3.741980581073381,22.888365326615638,5,success
zone_scaling,6,large,1,16,6,50,scp_no_heuristic,1.0,25.0,181.35816162845552,3.741980581073381,43.52595879082932,5,success
zone_scaling,6,large,1,16,6,50,deadend_aware_astar,1.0,25.0,259.0707563384388,2.170348737022561,69.94910421137848,5,success
zone_scaling,6,large,1,17,7,46,greedy_local,0.3984613809323018,10.285541274886882,181.7103566958758,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,17,7,46,relaxed_agenda,0.050849773927170015,1.3195516334100619,380.54640639679224,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,17,7,46,exact_lifted_astar,1.0,25.95,3594.4871112912056,0.0,790.7871644840652,5,success
zone_scaling,6,large,1,17,7,46,scp_cut_obligations,1.0,25.95,133.43496216239762,4.4954805489556895,24.01829318923157,5,success
zone_scaling,6,large,1,17,7,46,scp_no_heuristic,1.0,25.95,183.75651493087426,4.4954805489556895,44.10156358340982,5,success
zone_scaling,6,large,1,17,7,46,deadend_aware_astar,1.0,25.95,246.16333856618655,2.6073787183943,66.46410141287038,5,success
zone_scaling,6,large,1,18,6,45,greedy_local,0.4356815090008468,9.990361142030826,151.72885001938232,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,18,6,45,relaxed_agenda,0.04273628097046496,1.0577229540190078,370.7744152927149,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,18,6,45,exact_lifted_astar,1.0,24.75,3405.4042166300837,0.0,749.1889276586185,5,success
zone_scaling,6,large,1,18,6,45,scp_cut_obligations,1.0,24.75,122.569461543964,4.489340002181683,22.06250307791352,5,success
zone_scaling,6,large,1,18,6,45,scp_no_heuristic,1.0,24.75,179.9381421099435,4.489340002181683,43.185154106386435,5,success
zone_scaling,6,large,1,18,6,45,deadend_aware_astar,1.0,24.75,231.48727891074083,2.6038172012653757,62.50156530590003,5,success
zone_scaling,6,large,1,19,6,47,greedy_local,0.40681705957283054,9.781891494351678,176.28382954183346,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,19,6,47,relaxed_agenda,0.06376014030262746,1.5844394865202924,358.22612480740645,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,19,6,47,exact_lifted_astar,1.0,24.85,3375.758769380107,0.0,742.6669292636235,5,success
zone_scaling,6,large,1,19,6,47,scp_cut_obligations,1.0,24.85,135.28999610512102,3.8602458246501743,24.352199298921782,5,success
zone_scaling,6,large,1,19,6,47,scp_no_heuristic,1.0,24.85,170.5490709311519,3.8602458246501743,40.93177702347646,5,success
zone_scaling,6,large,1,19,6,47,deadend_aware_astar,1.0,24.85,238.2454619559091,2.238942578297101,64.32627472809546,5,success
zone_scaling,6,large,1,20,6,49,greedy_local,0.3945498132814296,9.45832612220857,190.01165915578946,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,20,6,49,relaxed_agenda,0.0515279783787046,1.2856230605486796,342.58357021564143,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,20,6,49,exact_lifted_astar,1.0,24.95,3734.187739642787,0.0,821.5213027214132,5,success
zone_scaling,6,large,1,20,6,49,scp_cut_obligations,1.0,24.95,134.2701068489167,3.747242615289652,24.168619232805003,5,success
zone_scaling,6,large,1,20,6,49,scp_no_heuristic,1.0,24.95,173.00822065907855,3.747242615289652,41.52197295817885,5,success
zone_scaling,6,large,1,20,6,49,deadend_aware_astar,1.0,24.95,238.24560900365375,2.173400716867998,64.32631443098651,5,success
zone_scaling,6,large,1,21,6,48,greedy_local,0.4381285832286508,10.517288755322927,179.91846969075186,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,21,6,48,relaxed_agenda,0.07676165706280215,1.9113652608637735,364.9915306027244,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,21,6,48,exact_lifted_astar,1.0,24.9,3588.0324659256057,0.0,789.3671425036333,5,success
zone_scaling,6,large,1,21,6,48,scp_cut_obligations,1.0,24.9,130.7222771841142,3.8748914222584663,23.530009893140555,5,success
zone_scaling,6,large,1,21,6,48,scp_no_heuristic,1.0,24.9,167.35487296953235,3.8748914222584663,40.16516951268776,5,success
zone_scaling,6,large,1,21,6,48,deadend_aware_astar,1.0,24.9,222.9356123651267,2.2474370249099103,60.19261533858421,5,success
zone_scaling,6,large,1,22,7,48,greedy_local,0.45408622089043504,10.980708883777366,192.84032432052518,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,22,7,48,relaxed_agenda,0.045030380396637454,1.1730414093324055,376.9308460270992,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,22,7,48,exact_lifted_astar,1.0,26.049999999999997,3830.2642249637365,0.0,842.658129492022,5,success
zone_scaling,6,large,1,22,7,48,scp_cut_obligations,1.0,26.049999999999997,145.47225059936557,4.448227478696527,26.1850051078858,5,success
zone_scaling,6,large,1,22,7,48,scp_no_heuristic,1.0,26.049999999999997,178.37659092180436,4.448227478696527,42.810381821233044,5,success
zone_scaling,6,large,1,22,7,48,deadend_aware_astar,1.0,26.049999999999997,246.96083409292774,2.5799719376439856,66.6794252050905,5,success
zone_scaling,6,large,1,23,7,51,greedy_local,0.3930128362500519,10.470307542410332,189.7573479558946,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,23,7,51,relaxed_agenda,0.04209836625632207,1.1029771959156383,360.98745167227406,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,23,7,51,exact_lifted_astar,1.0,26.2,3815.9889730572304,0.0,839.5175740725907,5,success
zone_scaling,6,large,1,23,7,51,scp_cut_obligations,1.0,26.2,151.23043830536764,3.832604416252269,27.221478894966175,5,success
zone_scaling,6,large,1,23,7,51,scp_no_heuristic,1.0,26.2,186.61834422355213,3.832604416252269,44.78840261365251,5,success
zone_scaling,6,large,1,23,7,51,deadend_aware_astar,1.0,26.2,231.04650783894502,2.222910561426316,62.38255711651516,5,success
zone_scaling,6,large,1,24,7,47,greedy_local,0.4511841344415307,11.381476943284426,188.29897017418085,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,24,7,47,relaxed_agenda,0.06909325712759354,1.796424685317432,386.03492344054047,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,24,7,47,exact_lifted_astar,1.0,26.0,3803.851679685466,0.0,836.8473695308026,5,success
zone_scaling,6,large,1,24,7,47,scp_cut_obligations,1.0,26.0,137.98753814109887,4.480653476443683,24.837756865397797,5,success
zone_scaling,6,large,1,24,7,47,scp_no_heuristic,1.0,26.0,185.13811738395992,4.480653476443683,44.43314817215038,5,success
zone_scaling,6,large,1,24,7,47,deadend_aware_astar,1.0,26.0,267.67268775018033,2.598779016337336,72.2716256925487,5,success
zone_scaling,6,large,1,25,7,48,greedy_local,0.465318963184943,11.412732242143669,174.9216330098244,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,25,7,48,relaxed_agenda,0.042879163730223664,1.1170022151723262,358.4901154763031,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,25,7,48,exact_lifted_astar,1.0,26.049999999999997,3954.8178986228777,0.0,870.0599376970331,5,success
zone_scaling,6,large,1,25,7,48,scp_cut_obligations,1.0,26.049999999999997,145.31418844376824,3.751972199997108,26.156553919878284,5,success
zone_scaling,6,large,1,25,7,48,scp_no_heuristic,1.0,26.049999999999997,183.93223067763114,3.751972199997108,44.143735362631475,5,success
zone_scaling,6,large,1,25,7,48,deadend_aware_astar,1.0,26.049999999999997,225.61698007091405,2.1761438759983225,60.916584619146796,5,success
zone_scaling,6,large,1,26,7,45,greedy_local,0.42501698734121235,10.854511515368342,181.01394563695254,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,26,7,45,relaxed_agenda,0.06863551432814437,1.777659821098939,319.2868640319454,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,26,7,45,exact_lifted_astar,1.0,25.9,4066.0131031264095,0.0,894.5228826878101,5,success
zone_scaling,6,large,1,26,7,45,scp_cut_obligations,1.0,25.9,136.38603566639563,4.373262787875489,24.54948641995121,5,success
zone_scaling,6,large,1,26,7,45,scp_no_heuristic,1.0,25.9,174.82482716708387,4.373262787875489,41.95795852010013,5,success
zone_scaling,6,large,1,26,7,45,deadend_aware_astar,1.0,25.9,249.53309374289685,2.5364924169677834,67.37393531058216,5,success
zone_scaling,6,large,1,27,7,45,greedy_local,0.45268821046283875,11.327815917864784,185.52532111586345,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,27,7,45,relaxed_agenda,0.04949084675507266,1.281812930956382,384.56872887738456,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,27,7,45,exact_lifted_astar,1.0,25.9,3842.908554976478,0.0,845.4398820948252,5,success
zone_scaling,6,large,1,27,7,45,scp_cut_obligations,1.0,25.9,133.18688964177764,3.9072972733233584,23.973640135519975,5,success
zone_scaling,6,large,1,27,7,45,scp_no_heuristic,1.0,25.9,191.48277541179016,3.9072972733233584,45.95586609882964,5,success
zone_scaling,6,large,1,27,7,45,deadend_aware_astar,1.0,25.9,248.00397939923337,2.2662324185275478,66.96107443779302,5,success
zone_scaling,6,large,1,28,7,49,greedy_local,0.4550821806338553,11.11401705848919,175.82577549432375,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,28,7,49,relaxed_agenda,0.07700097427884166,2.009725428677767,362.5043241400385,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,28,7,49,exact_lifted_astar,1.0,26.099999999999998,3781.089913566614,0.0,831.8397809846551,5,success
zone_scaling,6,large,1,28,7,49,scp_cut_obligations,1.0,26.099999999999998,154.4632408096831,4.275168528815523,27.803383345742958,5,success
zone_scaling,6,large,1,28,7,49,scp_no_heuristic,1.0,26.099999999999998,181.31952670611696,4.275168528815523,43.51668640946807,5,success
zone_scaling,6,large,1,28,7,49,deadend_aware_astar,1.0,26.099999999999998,244.30565207420884,2.479597746713003,65.9625260600364,5,success
zone_scaling,6,large,1,29,6,51,greedy_local,0.4176430993269318,9.966759676382468,165.02488678451084,0.0,0.0,5,missed_commitment
zone_scaling,6,large,1,29,6,51,relaxed_agenda,0.06862090290922974,1.718953617876205,359.15867351615395,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,large,1,29,6,51,exact_lifted_astar,1.0,25.05,3476.762419415113,0.0,764.8877322713249,5,success
zone_scaling,6,large,1,29,6,51,scp_cut_obligations,1.0,25.05,139.29366233792058,3.973849598592966,25.072859220825702,5,success
zone_scaling,6,large,1,29,6,51,scp_no_heuristic,1.0,25.05,182.33613396949676,3.973849598592966,43.76067215267922,5,success
zone_scaling,6,large,1,29,6,51,deadend_aware_astar,1.0,25.05,226.59403098571394,2.30483276718392,61.18038836614277,5,success
zone_scaling,6,small,2,0,14,40,greedy_local,0.2769737416165034,8.641836499214417,199.86880327644363,0.0,0.0,5,missed_commitment
zone_scaling,6,small,2,0,14,40,relaxed_agenda,0.05147421783146008,1.7346811409202048,397.93479923914833,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,small,2,0,14,40,exact_lifted_astar,1.0,33.7,5005.317772931204,0.0,1101.1699100448648,5,success
zone_scaling,6,small,2,0,14,40,scp_cut_obligations,1.0,33.7,117.27893104602617,8.074939700726407,21.11020758828471,5,success
zone_scaling,6,small,2,0,14,40,scp_no_heuristic,1.0,33.7,150.05440150468144,8.074939700726407,36.013056361123546,5,success
zone_scaling,6,small,2,0,14,40,deadend_aware_astar,1.0,33.7,189.3352552843088,4.683465026421316,51.12051892676338,5,success
zone_scaling,6,small,2,1,12,42,greedy_local,0.3258936692733869,10.455950353667006,191.48958679224603,0.0,0.0,5,missed_commitment
zone_scaling,6,small,2,1,12,42,relaxed_agenda,0.0704517546287767,2.219230270806466,378.5243954183525,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,small,2,1,12,42,exact_lifted_astar,1.0,31.5,3820.5624376806613,0.0,840.5237362897454,5,success
zone_scaling,6,small,2,1,12,42,scp_cut_obligations,1.0,31.5,118.74100490735927,7.488115158676338,21.373380883324668,5,success
zone_scaling,6,small,2,1,12,42,scp_no_heuristic,1.0,31.5,138.91489533992456,7.488115158676338,33.33957488158189,5,success
zone_scaling,6,small,2,1,12,42,deadend_aware_astar,1.0,31.5,203.59478733561738,4.343106792032276,54.970592580616696,5,success
zone_scaling,6,small,2,2,13,45,greedy_local,0.27563328117683533,8.869219691092,207.64186937029646,0.0,0.0,5,missed_commitment
zone_scaling,6,small,2,2,13,45,relaxed_agenda,0.06023231225071503,1.9756198418234527,389.8533651271364,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,small,2,2,13,45,exact_lifted_astar,1.0,32.8,4941.718775430768,0.0,1087.1781305947688,5,success
zone_scaling,6,small,2,2,13,45,scp_cut_obligations,1.0,32.8,107.59111853557661,8.161304431247363,19.36640133640379,5,success
zone_scaling,6,small,2,2,13,45,scp_no_heuristic,1.0,32.8,145.69032516051794,8.161304431247363,34.9656780385243,5,success
zone_scaling,6,small,2,2,13,45,deadend_aware_astar,1.0,32.8,191.0205048706829,4.73355657012347,51.57553631508439,5,success
zone_scaling,6,small,2,3,12,43,greedy_local,0.3303380407750865,10.214382920063153,205.88418040123977,0.0,0.0,5,missed_commitment
zone_scaling,6,small,2,3,12,43,relaxed_agenda,0.0784111550798017,2.4738719427677434,441.3693279520257,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,small,2,3,12,43,exact_lifted_astar,1.0,31.549999999999997,4389.949090085932,0.0,965.788799818905,5,success
zone_scaling,6,small,2,3,12,43,scp_cut_obligations,1.0,31.549999999999997,112.82018221531517,8.195112020596389,20.30763279875673,5,success
zone_scaling,6,small,2,3,12,43,scp_no_heuristic,1.0,31.549999999999997,136.48563676197875,8.195112020596389,32.7565528228749,5,success
zone_scaling,6,small,2,3,12,43,deadend_aware_astar,1.0,31.549999999999997,190.41996922258014,4.753164971945905,51.41339169009664,5,success
zone_scaling,6,small,2,4,14,42,greedy_local,0.32583233277054663,11.212879560587446,196.81910167239957,0.0,0.0,5,missed_commitment
zone_scaling,6,small,2,4,14,42,relaxed_agenda,0.0654010229340535,2.2105545751710083,391.5843865221443,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,small,2,4,14,42,exact_lifted_astar,1.0,33.8,5029.517736975916,0.0,1106.4939021347016,5,success
zone_scaling,6,small,2,4,14,42,scp_cut_obligations,1.0,33.8,110.92749525362815,7.600571993587966,19.966949145653068,5,success
zone_scaling,6,small,2,4,14,42,scp_no_heuristic,1.0,33.8,145.78313019494286,7.600571993587966,34.98795124678628,5,success
zone_scaling,6,small,2,4,14,42,deadend_aware_astar,1.0,33.8,186.4269172587335,4.40833175628102,50.335267659858054,5,success
zone_scaling,6,small,2,5,14,41,greedy_local,0.2799737832025491,9.56500986090349,194.63806948132063,0.0,0.0,5,missed_commitment
zone_scaling,6,small,2,5,14,41,relaxed_agenda,0.05941802625775074,2.0053583861990876,439.0641825285271,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,small,2,5,14,41,exact_lifted_astar,1.0,33.75,4948.103189324024,0.0,1088.5827016512853,5,success
zone_scaling,6,small,2,5,14,41,scp_cut_obligations,1.0,33.75,122.55178972615704,7.572534158075242,22.059322150708265,5,success
zone_scaling,6,small,2,5,14,41,scp_no_heuristic,1.0,33.75,148.36090652885667,7.572534158075242,35.6066175669256,5,success
zone_scaling,6,small,2,5,14,41,deadend_aware_astar,1.0,33.75,223.40173030193301,4.39206981168364,60.31846718152192,5,success
zone_scaling,6,small,2,6,14,43,greedy_local,0.2727336331120096,9.374555136347107,214.99608087053906,0.0,0.0,5,missed_commitment
zone_scaling,6,small,2,6,14,43,relaxed_agenda,0.057769529168650295,1.9554985623588126,402.11657582753935,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,small,2,6,14,43,exact_lifted_astar,1.0,33.85,5047.590714916897,0.0,1110.4699572817174,5,success
zone_scaling,6,small,2,6,14,43,scp_cut_obligations,1.0,33.85,118.87831315059228,8.16430790262718,21.39809636710661,5,success
zone_scaling,6,small,2,6,14,43,scp_no_heuristic,1.0,33.85,151.30608713824938,8.16430790262718,36.31346091317985,5,success
zone_scaling,6,small,2,6,14,43,deadend_aware_astar,1.0,33.85,219.37020802807356,4.735298583523764,59.229956167579864,5,success
zone_scaling,6,small,2,7,12,40,greedy_local,0.31730669217365776,9.991860185595403,188.76538147205517,0.0,0.0,5,missed_commitment
zone_scaling,6,small,2,7,12,40,relaxed_agenda,0.05951004615001811,1.8686154491105686,403.8145853136431,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,small,2,7,12,40,exact_lifted_astar,1.0,31.4,4095.003097931975,0.0,900.9006815450344,5,success
zone_scaling,6,small,2,7,12,40,scp_cut_obligations,1.0,31.4,103.77542565380779,7.388871760301873,18.679576617685402,5,success
zone_scaling,6,small,2,7,12,40,scp_no_heuristic,1.0,31.4,133.88871666325556,7.388871760301873,32.13329199918133,5,success
zone_scaling,6,small,2,7,12,40,deadend_aware_astar,1.0,31.4,180.61863631993066,4.285545620975086,48.76703180638128,5,success
zone_scaling,6,small,2,8,14,42,greedy_local,0.284877787230177,9.757433538296194,207.71205318273368,0.0,0.0,5,missed_commitment
zone_scaling,6,small,2,8,14,42,relaxed_agenda,0.05323119342706266,1.7992143378347176,423.621129378543,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,small,2,8,14,42,exact_lifted_astar,1.0,33.8,5123.560029551346,0.0,1127.1832065012961,5,success
zone_scaling,6,small,2,8,14,42,scp_cut_obligations,1.0,33.8,117.8742325774066,7.977465027749846,21.21736186393319,5,success
zone_scaling,6,small,2,8,14,42,scp_no_heuristic,1.0,33.8,143.28174517884918,7.977465027749846,34.3876188429238,5,success
zone_scaling,6,small,2,8,14,42,deadend_aware_astar,1.0,33.8,184.72128884914142,4.62692971609491,49.87474798926819,5,success
zone_scaling,6,small,2,9,13,41,greedy_local,0.2768076800134291,8.848931687460105,183.5075747753027,0.0,0.0,5,missed_commitment
zone_scaling,6,small,2,9,13,41,relaxed_agenda,0.06156493516405229,2.007016886348105,391.2592572368518,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,small,2,9,13,41,exact_lifted_astar,1.0,32.6,4152.103265331591,0.0,913.4627183729499,5,success
zone_scaling,6,small,2,9,13,41,scp_cut_obligations,1.0,32.6,114.96506460617562,7.9328890338015885,20.69371162911161,5,success
zone_scaling,6,small,2,9,13,41,scp_no_heuristic,1.0,32.6,138.5845404918274,7.9328890338015885,33.26028971803857,5,success
zone_scaling,6,small,2,9,13,41,deadend_aware_astar,1.0,32.6,186.5289651319771,4.601075639604921,50.36282058563382,5,success
zone_scaling,6,small,2,10,14,45,greedy_local,0.2829491635842369,9.067246467091255,199.51939014996373,0.0,0.0,5,missed_commitment
zone_scaling,6,small,2,10,14,45,relaxed_agenda,0.04721572837634741,1.6029739783769947,424.35041352928454,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,small,2,10,14,45,exact_lifted_astar,1.0,33.95,5354.1132454015815,0.0,1177.904913988348,5,success
zone_scaling,6,small,2,10,14,45,scp_cut_obligations,1.0,33.95,117.174024308177,7.378542163252344,21.09132437547186,5,success
zone_scaling,6,small,2,10,14,45,scp_no_heuristic,1.0,33.95,148.65379817786925,7.378542163252344,35.676911562688616,5,success
zone_scaling,6,small,2,10,14,45,deadend_aware_astar,1.0,33.95,223.73886419924972,4.279554454686359,60.40949333379743,5,success
zone_scaling,6,small,2,11,12,46,greedy_local,0.27086360776685564,8.554410539981937,207.0186769833224,0.0,0.0,5,missed_commitment
zone_scaling,6,small,2,11,12,46,relaxed_agenda,0.07090110011964117,2.247564873792625,428.07062191629007,0.0,0.0,5,relaxed_reverse_failure
zone_scaling,6,small,2,11,12,46,exact_lifted_astar,1.0,31.7,4171.371881004682,0.0,917.7018138210301,5,success
zone_scaling,6,small,2,11,12,46,scp_cut_obligations,1.0,31.7,108.55412421332805,7.92481596464425,19.53974235839905,5,success
zone_scaling,6,small,2,11,12,46,scp_no_heuristic,1.0,31.7,154.36234182231408,7.92481596464425,37.04696203735538,5,success
zone_scaling,6,small,2,11,12,46,deadend_aware_astar,1.0,31.7,210.80154582572615,4.596393259493665,56.916417372946064,5,success
zone_scaling,6,small,2,12,12,40,greedy_local,0.27349629616931426,8.655794786701113,176.48090222141283,0.0,0.0,5,missed_commitment
zone_scaling,6,small,2,12,12,40,relaxed_agenda,0.07186310420471805,2.2565014720281464,382.79611904579417,0.0,0.0,5,relaxed_reverse_failure
