openalex_id,doi,title,year,authors,venue,cited_by_count,concepts,url,query_source,raw_query_rank,rank_score,importance_tier,hostile_prior_flag,problem_claimed,actual_mechanism_introduced,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open,abstract,bib_key_hint
https://openalex.org/W2609652260,https://doi.org/10.54055/ejtr.v15i.265,Dawning of the Age of Robots in Hospitality and Tourism: Challenges for Teaching and Research,2017,Jamie Murphy; Charles F. Hofacker; Ulrike Gretzel,European Journal of Tourism Research,286,Hospitality; Tourism; Robotics; Autonomy; Robot; Service (business); Hospitality management studies; Artificial intelligence,https://openalex.org/W2609652260,robot task and motion planning manipulation navigation,135,18.456,landscape_1000,no,"This conceptual paper revisits, refreshes and reinforces a 1984 study that challenged hospitality educators to include robotics in their classes and their research.",heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","This conceptual paper revisits, refreshes and reinforces a 1984 study that challenged hospitality educators to include robotics in their classes and their research. The paper briefly reviews robotics literature, explains three robot categories—industrial, professional service and personal service—emphasises the importance of autonomy and human robot interaction, and provides hospitality and tourism examples. This literature review leads to six areas of importance for teaching and research of robotics in hospitality and tourism. The paper gives academics and practitioners a foundation for envisioning the current and future state of robots in hospitality and tourism.",murphy2017dawning
https://openalex.org/W2116599690,https://doi.org/10.1177/0278364910380760,Cooperative AUV Navigation using a Single Maneuvering Surface Craft,2010,Maurice Fallon; Georgios Z. Papadopoulos; John J. Leonard; Nicholas M. Patrikalakis,The International Journal of Robotics Research,213,Extended Kalman filter; Estimator; Observability; Particle filter; Kalman filter; Position (finance); Computer science; Global Positioning System,https://openalex.org/W2116599690,robot task and motion planning manipulation navigation,136,18.427,landscape_1000,no,In this paper we describe the experimental implementation of an online algorithm for cooperative localization of submerged autonomous underwater vehicles (AUVs) supported by an autonomous surface craft.,belief-state or uncertainty-aware planning,uncertainty is the main hidden variable; space remains navigable after local motion choices; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; narrow-passage commitments are treated as ordinary geometry,uncertainty-aware variants of planning,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","In this paper we describe the experimental implementation of an online algorithm for cooperative localization of submerged autonomous underwater vehicles (AUVs) supported by an autonomous surface craft. Maintaining accurate localization of an AUV is difficult because electronic signals, such as GPS, are highly attenuated by water. The usual solution to the problem is to utilize expensive navigation sensors to slow the rate of dead-reckoning divergence. We investigate an alternative approach that utilizes the position information of a surface vehicle to bound the error and uncertainty of the on-board position estimates of a low-cost AUV. This approach uses the Woods Hole Oceanographic Institution (WHOI) acoustic modem to exchange vehicle location estimates while simultaneously estimating inter-vehicle range. A study of the system observability is presented so as to motivate both the choice of filtering approach and surface vehicle path planning. The first contribution of this paper is to the presentation of an experiment in which an extended Kalman filter (EKF) implementation of the concept ran online on-board an OceanServer Iver2 AUV while supported by an autonomous surface vehicle moving adaptively. The second contribution of this paper is to provide a quantitative performance comparison of three estimators: particle filtering (PF), non-linear least-squares optimization (NLS), and the EKF for a mission using three autonomous surface craft (two operating in the AUV role). Our results indicate that the PF and NLS estimators outperform the EKF, with NLS providing the best performance.",fallon2010cooperative
https://openalex.org/W4214905900,https://doi.org/10.1109/access.2022.3156919,Optimal Image-Based Task-Sequence/Path Planning and Robust Hybrid Vision/Force Control of Industrial Robots,2022,Bahar Ahmadi; Ehsan Zakeri; Wenfang Xie,IEEE Access,15,Motion planning; Computer science; Visual servoing; Robot; Path (computing); Artificial intelligence; Sequence (biology); Computer vision,https://openalex.org/W4214905900,robot task and motion planning manipulation navigation,793,18.420,landscape_1000,no,"In this paper, a novel image-based task-sequence/path planning scheme coupled with a robust vision/force control method is suggested for solving the multi-task operation problem of an eye-in-hand (EIH) industrial robot interacting with a workpiece.",belief-state or uncertainty-aware planning,uncertainty is the main hidden variable; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; narrow-passage commitments are treated as ordinary geometry,uncertainty-aware variants of planning,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","In this paper, a novel image-based task-sequence/path planning scheme coupled with a robust vision/force control method is suggested for solving the multi-task operation problem of an eye-in-hand (EIH) industrial robot interacting with a workpiece. The proposed method suggests an optimal task sequence planning scheme to perform all the tasks and an optimal path planning method to generate a collision-free path between the tasks when the robot performs free-motion. To this end, a new method is presented which solves both problems simultaneously. A novel deadlock-free modified artificial potential field (MAPF) based on rotational potential force is developed for generating the collision-free path betweentasks in the three-dimensional (3D) environment. The parameters of the MAPF and the sequence of the tasks are found by an optimizer simultaneously. This problem can be considered as a MAPF-constrained-generalized-traveling-salesman-problem (MAPF-CGTSP), which is a mix-integer optimization problem. The mix-integer version of multi-tracker optimization algorithm (MTOA) is developed to solve the problem. However, since image-based visual servoing (IBVS) is used for motion control, the planning is conducted in the image space. Integrated with the proposed planning method, a novel chattering-free filtered quasi sliding mode controller (FQSMC) is specially designed for robust vision/force control of the robot. FQSMC exploits a novel variable-gain orthogonal-sliding-manifold (VGOSM)which enables the robot to switch between free-motion mode and interaction mode. FQSMC overcomes large uncertainties and filters out the existing noises by exploiting an intrinsic filter within its control law. Experimental results show the superiority of the proposed approach to other state-of-the-art",ahmadi2022optimal
https://openalex.org/W3128707967,https://doi.org/10.3390/s21041278,"Learning for a Robot: Deep Reinforcement Learning, Imitation Learning, Transfer Learning",2021,Jiang Hua; Liangcai Zeng; Gongfa Li; Zhaojie Ju,Sensors,222,Reinforcement learning; Robot; Artificial intelligence; Robot learning; Computer science; Transfer of learning; Imitation; Human–computer interaction,https://openalex.org/W3128707967,robot task and motion planning manipulation navigation,101,18.405,landscape_1000,no,"Dexterous manipulation of the robot is an important part of realizing intelligence, but manipulators can only perform simple tasks such as sorting and packing in a structured environment.",heuristic graph/search procedure,manipulation choices do not permanently remove future approach modes; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Dexterous manipulation of the robot is an important part of realizing intelligence, but manipulators can only perform simple tasks such as sorting and packing in a structured environment. In view of the existing problem, this paper presents a state-of-the-art survey on an intelligent robot with the capability of autonomous deciding and learning. The paper first reviews the main achievements and research of the robot, which were mainly based on the breakthrough of automatic control and hardware in mechanics. With the evolution of artificial intelligence, many pieces of research have made further progresses in adaptive and robust control. The survey reveals that the latest research in deep learning and reinforcement learning has paved the way for highly complex tasks to be performed by robots. Furthermore, deep reinforcement learning, imitation learning, and transfer learning in robot control are discussed in detail. Finally, major achievements based on these methods are summarized and analyzed thoroughly, and future research challenges are proposed.",hua2021learning
https://openalex.org/W4205518863,https://doi.org/10.1371/journal.pone.0251059,"Review on generic methods for mechanical modeling, simulation and control of soft robots",2022,Pierre Schegg; Christian Duriez,PLoS ONE,60,Robot; Finite element method; Computer science; Redundancy (engineering); Robotics; Actuator; Control engineering; Soft robotics,https://openalex.org/W4205518863,robot task and motion planning manipulation navigation,744,18.356,landscape_1000,no,"In this review paper, we are interested in the models and algorithms that allow generic simulation and control of a soft robot.",contact/action model for manipulation under geometric constraints,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","In this review paper, we are interested in the models and algorithms that allow generic simulation and control of a soft robot. First, we start with a quick overview of modeling approaches for soft robots and available methods for calculating the mechanical compliance, and in particular numerical methods, like real-time Finite Element Method (FEM). We also show how these models can be updated based on sensor data. Then, we are interested in the problem of inverse kinematics, under constraints, with generic solutions without assumption on the robot shape, the type, the placement or the redundancy of the actuators, the material behavior… We are also interested by the use of these models and algorithms in case of contact with the environment. Moreover, we refer to dynamic control algorithms based on mechanical models, allowing for robust control of the positioning of the robot. For each of these aspects, this paper gives a quick overview of the existing methods and a focus on the use of FEM. Finally, we discuss the implementation and our contribution in the field for an open soft robotics research.",schegg2022review
https://openalex.org/W4395048440,https://doi.org/10.34133/cbsystems.0128,A Review of Brain-Inspired Cognition and Navigation Technology for Mobile Robots,2024,Yanan Bai; Shiliang Shao; Jin Zhang; Xianzhe Zhao; Chuxi Fang; Ting Wang; Yongliang Wang; Hai Zhao,Cyborg and Bionic Systems,37,Computer science; Cognition; Perception; Human–computer interaction; Artificial intelligence; Spatial cognition; Navigation system; Multidisciplinary approach,https://openalex.org/W4395048440,robot task and motion planning manipulation navigation,303,18.332,landscape_1000,no,"Brain-inspired navigation technologies combine environmental perception, spatial cognition, and target navigation to create a comprehensive navigation research system.",heuristic graph/search procedure,space remains navigable after local motion choices; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Brain-inspired navigation technologies combine environmental perception, spatial cognition, and target navigation to create a comprehensive navigation research system. Researchers have used various sensors to gather environmental data and enhance environmental perception using multimodal information fusion. In spatial cognition, a neural network model is used to simulate the navigation mechanism of the animal brain and to construct an environmental cognition map. However, existing models face challenges in achieving high navigation success rate and efficiency. In addition, the limited incorporation of navigation mechanisms borrowed from animal brains necessitates further exploration. On the basis of the brain-inspired navigation process, this paper launched a systematic study on brain-inspired environment perception, brain-inspired spatial cognition, and goal-based navigation in brain-inspired navigation, which provides a new classification of brain-inspired cognition and navigation techniques and a theoretical basis for subsequent experimental studies. In the future, brain-inspired navigation technology should learn from more perfect brain-inspired mechanisms to improve its generalization ability and be simultaneously applied to large-scale distributed intelligent body cluster navigation. The multidisciplinary nature of brain-inspired navigation technology presents challenges, and multidisciplinary scholars must cooperate to promote the development of this technology.",bai2024a
https://openalex.org/W3155070638,https://doi.org/10.21037/atm-20-5270,Robot-assisted laminectomy in spinal surgery: a systematic review,2021,Zhuofu Li; Guoxin Yu; Shuai Jiang; Lei Hu; Weishi Li,Annals of Translational Medicine,29,Laminectomy; Cochrane Library; Robot; Computer science; Artificial intelligence; Medicine; Surgery; Spinal cord,https://openalex.org/W3155070638,robot task and motion planning manipulation navigation,1135,18.331,landscape_1000,no,This study aimed to summarize the current progress in the field of robot-assisted laminectomy in spinal surgery.,heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","This study aimed to summarize the current progress in the field of robot-assisted laminectomy in spinal surgery. A systematic search of the Institute of Electrical and Electronics Engineers (IEEE) Xplore, PubMed, Embase, Web of science, The Cochrane Library, Wanfang Data, China National Knowledge Infrastructure (CNKI), and Chinese Biomedicine Literature Database (CBM-SinoMed) was performed for papers related to robotic-assisted laminectomy. A total of 27 articles were selected for inclusion in our study. Among the articles, 10 robotic system, 2 bone cutting strategies, 6 state recognition strategies were founded. The most commonly adopted type of robot system was the Nathoo A type (6/10). Bone cutting strategies were mainly formulated based on force information and medical image information, and state recognition was based on a variety of factors, including force, sound, vibration, medical images, current or a combination of parameters. Early research on robot-assisted laminectomy did not reflect good continuity, and the studies mainly focused on the type of robotic system. In recent years, more researchers have chosen the Nathoo A as the robot system type, and the focus of research has gradually shifted to laminectomy path planning and safety control strategies, such as state recognition. Although these studies have been able to perform laminectomy without penetrating the inner cortex of the lamina, most experiments have been performed in vitro, and clinical application is still untested.",li2021robotassisted
https://openalex.org/W2019377328,https://doi.org/10.1109/tpami.2012.272,Deep Hierarchies in the Primate Visual Cortex: What Can We Learn for Computer Vision?,2013,Norbert Krüger; Peter Janssen; Sinan Kalkan; Markus Lappe; Aleš Leonardis; Justus Piater; Antonio Rodrı́guez-Sánchez; Laurenz Wiskott,IEEE Transactions on Pattern Analysis and Machine Intelligence,364,Computer science; Artificial intelligence; Visual cortex; Categorization; Cognitive neuroscience of visual object recognition; Computer vision; Visual perception; Human–computer interaction,https://openalex.org/W2019377328,robot task and motion planning manipulation navigation,508,18.317,landscape_1000,no,"Computational modeling of the primate visual system yields insights of potential relevance to some of the challenges that computer vision is facing, such as object recognition and categorization, motion detection and activity recognition, or vision-based navigation and manipulation.",heuristic graph/search procedure,space remains navigable after local motion choices; manipulation choices do not permanently remove future approach modes; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Computational modeling of the primate visual system yields insights of potential relevance to some of the challenges that computer vision is facing, such as object recognition and categorization, motion detection and activity recognition, or vision-based navigation and manipulation. This paper reviews some functional principles and structures that are generally thought to underlie the primate visual cortex, and attempts to extract biological principles that could further advance computer vision research. Organized for a computer vision audience, we present functional principles of the processing hierarchies present in the primate visual system considering recent discoveries in neurophysiology. The hierarchical processing in the primate visual system is characterized by a sequence of different levels of processing (on the order of 10) that constitute a deep hierarchy in contrast to the flat vision architectures predominantly used in today's mainstream computer vision. We hope that the functional description of the deep hierarchies realized in the primate visual system provides valuable insights for the design of computer vision algorithms, fostering increasingly productive interaction between biological and computer vision research.",krger2013deep
https://openalex.org/W1501162473,https://doi.org/10.5772/10361,Swarm Robotics: An Extensive Research Review,2010,M. Yogeswaran; S. G. Ponnambalam,Sciyo eBooks,37,Artificial intelligence; Swarm robotics; Robotics; Swarm behaviour; Computer science; Robot,https://openalex.org/W1501162473,robot task and motion planning manipulation navigation,830,18.311,landscape_1000,no,"Swarm robotics is a new approach to the coordination of large numbers of relatively simple physically embodied robots, that are autonomous, not controlled centrally, capable of local communication and operates based on some sense of biological inspiration (Sharkey & Sharkey, 2006a).",heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Swarm robotics is a new approach to the coordination of large numbers of relatively simple physically embodied robots, that are autonomous, not controlled centrally, capable of local communication and operates based on some sense of biological inspiration (Sharkey & Sharkey, 2006a). Swarm robotic systems have become a major research area since 1980's, as new solution approaches are being developed and validated, it is often possible to realize the advantages of swarm robotic systems. Table",yogeswaran2010swarm
https://openalex.org/W2902066884,https://doi.org/10.1016/j.rcim.2018.10.010,Multi-layer path planning control for the simulation of manipulation tasks: Involving semantics and topology,2018,Simon Cailhol; Philippe Fillatreau; Yingshen Zhao; Jean-Yves Fourquet,Robotics and Computer-Integrated Manufacturing,13,Motion planning; Computer science; Relevance (law); Path (computing); Computation; Abstraction; Trajectory; Process (computing),https://openalex.org/W2902066884,robot task and motion planning manipulation navigation,716,18.307,landscape_1000,no,Addresses Multi-layer path planning control for the simulation of manipulation tasks: Involving semantics and topology.,planning representation or algorithm for robot action selection,manipulation choices do not permanently remove future approach modes; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode",,cailhol2018multilayer
https://openalex.org/W3126385256,https://doi.org/10.1007/s43154-020-00034-1,"Selective Harvesting Robotics: Current Research, Trends, and Future Directions",2021,Gert Kootstra; Xin Wang; Pieter M. Blok; J. Hemming; E.J. van Henten,Current Robotics Reports,216,Robotics; Agriculture; Automation; Agricultural productivity; Robot; Computer science; Economic shortage; Risk analysis (engineering),https://openalex.org/W3126385256,robot task and motion planning manipulation navigation,142,18.296,landscape_1000,no,Abstract Purpose of Review The world-wide demand for agricultural products is rapidly growing.,heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Abstract Purpose of Review The world-wide demand for agricultural products is rapidly growing. However, despite the growing population, labor shortage becomes a limiting factor for agricultural production. Further automation of agriculture is an important solution to tackle these challenges. Recent Findings Selective harvesting of high-value crops, such as apples, tomatoes, and broccoli, is currently mainly performed by humans, rendering it one of the most labor-intensive and expensive agricultural tasks. This explains the large interest in the development of selective harvesting robots. Selective harvesting, however, is a challenging task for a robot, due to the high levels of variation and incomplete information, as well as safety. Summary This review paper provides an overview of the state of the art in selective harvesting robotics in three different production systems; greenhouse, orchard, and open field. The limitations of current systems are discussed, and future research directions are proposed.",kootstra2021selective
https://openalex.org/W2921599593,https://doi.org/10.1126/scirobotics.aau8479,A review of collective robotic construction,2019,Kirstin Petersen; Nils Napp; Robert Stuart‐Smith; Daniela Rus; Mirko Kovač,Science Robotics,214,Computer science; Human–computer interaction; Construction engineering; Engineering,https://openalex.org/W2921599593,robot task and motion planning manipulation navigation,111,18.282,landscape_1000,no,"The increasing need for safe, inexpensive, and sustainable construction, combined with novel technological enablers, has made large-scale construction by robot teams an active research area.",heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","The increasing need for safe, inexpensive, and sustainable construction, combined with novel technological enablers, has made large-scale construction by robot teams an active research area. Collective robotic construction (CRC) specifically concerns embodied, autonomous, multirobot systems that modify a shared environment according to high-level user-specified goals. CRC tightly integrates architectural design, the construction process, mechanisms, and control to achieve scalability and adaptability. This review gives a comprehensive overview of research trends, open questions, and performance metrics.",petersen2019a
https://openalex.org/W4396674230,https://doi.org/10.1007/s41315-024-00341-2,Robot-assistive minimally invasive surgery: trends and future directions,2024,Giulio Dagnino; Dennis Kundrat,International Journal of Intelligent Robotics and Applications,59,Invasive surgery; Robot; Robotic surgery; Computer science; Human–computer interaction; Physical medicine and rehabilitation; Medicine; Artificial intelligence,https://openalex.org/W4396674230,robot task and motion planning manipulation navigation,565,18.264,landscape_1000,no,Abstract The evolution of medical technologies—such as surgical devices and imaging techniques—has transformed all aspects of surgery.,heuristic graph/search procedure,space remains navigable after local motion choices; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Abstract The evolution of medical technologies—such as surgical devices and imaging techniques—has transformed all aspects of surgery. A key area of development is robot-assisted minimally invasive surgery (MIS). This review paper provides an overview of the evolution of robotic MIS, from its infancy to our days, and envisioned future challenges. It provides an outlook of breakthrough surgical robotic platforms, their clinical applications, and their evolution over the years. It discusses how the integration of robotic, imaging, and sensing technologies has contributed to create novel surgical platforms that can provide the surgeons with enhanced dexterity, precision, and surgical navigation while reducing the invasiveness and efficacy of the intervention. Finally, this review provides an outlook on the future of robotic MIS discussing opportunities and challenges that the scientific community will have to address in the coming decade. We hope that this review serves to provide a quick and accessible way to introduce the readers to this exciting and fast-evolving area of research, and to inspire future research in this field.",dagnino2024robotassistive
https://openalex.org/W4387220539,https://doi.org/10.9734/ajrcos/2023/v16i4372,Synergy Between AI and Robotics: A Comprehensive Integration,2023,Stephanie Ness; Nicki James Shepherd; Teo Rong Xuan,Asian Journal of Research in Computer Science,34,Artificial intelligence; Robotics; Computer science; Realm; Robot; Applications of artificial intelligence; Artificial general intelligence; Field (mathematics),https://openalex.org/W4387220539,robot task and motion planning manipulation navigation,1032,18.258,landscape_1000,no,"The emergence of artificial intelligence is mostly linked to software-driven robotic systems, including mobile robots, unmanned aerial aircraft, and, to a growing extent, semi-autonomous automobiles.",heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","The emergence of artificial intelligence is mostly linked to software-driven robotic systems, including mobile robots, unmanned aerial aircraft, and, to a growing extent, semi-autonomous automobiles. Nevertheless, the significant disparity between the algorithmic realm and the physical realm hinders current systems from achieving the desired outcome of creating intelligent and user-friendly robots that can effectively engage with and manipulate our human-centric environment. The nascent field of machine intelligence (MI), which combines robotics and artificial intelligence, strives to develop reliable and embodiment-aware artificial intelligence systems. These systems possess self-awareness and an understanding of their environment, enabling them to adapt to the interacting body they are operating. The incorporation of artificial intelligence (AI) and robotics into control, perception, and machine-learning systems is necessary for the realization of fully autonomous intelligent systems in our everyday existence. This review provides an overview of the historical development of machine intelligence, tracing its origins to the twelfth century. It then proceeds to examine the present state of robotics and artificial intelligence (AI), discussing significant systems and contemporary research directions. Additionally, the article outlines the remaining challenges in these fields and speculates on the potential future of human-machine interactions that has yet to be realized.",ness2023synergy
https://openalex.org/W4205179583,https://doi.org/10.1007/s10270-021-00908-8,Model-driven engineering for mobile robotic systems: a systematic mapping study,2021,Giuseppina Lucia Casalaro; Giulio Cattivera; Federico Ciccozzi; Ivano Malavolta; Andreas Wortmann; Patrizio Pelliccione,Software & Systems Modeling,41,Robotics; Artificial intelligence; Computer science; Model-driven architecture; Mobile robot; Systems engineering; Robot; Software,https://openalex.org/W4205179583,robot task and motion planning manipulation navigation,1098,18.242,landscape_1000,no,Abstract Mobile robots operate in various environments (e.g.,heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Abstract Mobile robots operate in various environments (e.g. aquatic, aerial, or terrestrial), they come in many diverse shapes and they are increasingly becoming parts of our lives. The successful engineering of mobile robotics systems demands the interdisciplinary collaboration of experts from different domains, such as mechanical and electrical engineering, artificial intelligence, and systems engineering. Research and industry have tried to tackle this heterogeneity by proposing a multitude of model-driven solutions to engineer the software of mobile robotics systems. However, there is no systematic study of the state of the art in model-driven engineering (MDE) for mobile robotics systems that could guide research or practitioners in finding model-driven solutions and tools to efficiently engineer mobile robotics systems. The paper is contributing to this direction by providing a map of software engineering research in MDE that investigates (1) which types of robots are supported by existing MDE approaches, (2) the types and characteristics of MRSs that are engineered using MDE approaches, (3) a description of how MDE approaches support the engineering of MRSs, (4) how existing MDE approaches are validated, and (5) how tools support existing MDE approaches. We also provide a replication package to assess, extend, and/or replicate the study. The results of this work and the highlighted challenges can guide researchers and practitioners from robotics and software engineering through the research landscape.",casalaro2021modeldriven
https://openalex.org/W4214656571,https://doi.org/10.1109/access.2022.3155661,Non-Contact Service Robot Development in Fast-Food Restaurants,2022,Chin‐Sheng Chen; Chia-Jen Lin; Chun-Chi Lai,IEEE Access,23,Robot; Service robot; Service (business); Mobile robot; Computer science; Population; Occupancy grid mapping; Simulation,https://openalex.org/W4214656571,robot task and motion planning manipulation navigation,1087,18.237,landscape_1000,no,"Given the prospect of low birth rate and aging population among developed countries, which further resulted in the shortage of workforces, service robots have been gradually applied to real-life from past academic research.",contact/action model for manipulation under geometric constraints,space remains navigable after local motion choices; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Given the prospect of low birth rate and aging population among developed countries, which further resulted in the shortage of workforces, service robots have been gradually applied to real-life from past academic research. This paper introduces the development of a service robot that is designed for food service in fast-food restaurants with the innovative improvement of mapping, localization, and navigation. Moreover, this research took the initiative of integrating 3D point cloud map and 2D occupancy grid map (OGM) in order to build a PC-OGM. In another word, using the sensory fusion method allows the service robot to adapt to a more complicated environment as well as enhance its positioning. In terms of its navigation function, the adaptive motion controller is refined so the service robot could navigate through narrow aisles smoothly. Finally, friendly contact-free food service robots were evaluated at fast-food restaurants in order to gain feedback from diners and waiters. Their feedback was broken down into 3 categories, availability, reliability, and satisfaction, for further analysis. As COVID-19 assails the world, we also look into future possibilities of food service robot deployment among restaurants to keep food and surface free from the virus.",chen2022noncontact
